,Round,NoiseMultiplier,sparse_categorical_accuracy,loss,num_examples,num_batches
0,0.0,0.0,0.09803585708141327,2.71502947807312,40832.0,319.0
1,2.0,0.0,0.14816810190677643,2.3366410732269287,40832.0,319.0
2,4.0,0.0,0.13442887365818024,2.322042942047119,40832.0,319.0
3,6.0,0.0,0.10082778334617615,2.292587995529175,40832.0,319.0
4,8.0,0.0,0.13592280447483063,2.2111291885375977,40832.0,319.0
5,10.0,0.0,0.2833806872367859,2.1883974075317383,40832.0,319.0
6,12.0,0.0,0.3613342344760895,2.0962750911712646,40832.0,319.0
7,14.0,0.0,0.3833023011684418,2.0556633472442627,40832.0,319.0
8,16.0,0.0,0.45256170630455017,1.9853726625442505,40832.0,319.0
9,18.0,0.0,0.539993166923523,1.8967105150222778,40832.0,319.0
10,20.0,0.0,0.5240497589111328,1.8255716562271118,40832.0,319.0
11,22.0,0.0,0.6185100078582764,1.7269057035446167,40832.0,319.0
12,24.0,0.0,0.6018564105033875,1.6325347423553467,40832.0,319.0
13,26.0,0.0,0.6332533359527588,1.541343092918396,40832.0,319.0
14,28.0,0.0,0.6836549639701843,1.4404715299606323,40832.0,319.0
15,30.0,0.0,0.6694259643554688,1.3519237041473389,40832.0,319.0
16,32.0,0.0,0.7246522307395935,1.252074956893921,40832.0,319.0
17,34.0,0.0,0.662715494632721,1.232457160949707,40832.0,319.0
18,36.0,0.0,0.6884551048278809,1.149221658706665,40832.0,319.0
19,38.0,0.0,0.7371669411659241,1.0393106937408447,40832.0,319.0
20,40.0,0.0,0.7392486333847046,0.9805818200111389,40832.0,319.0
21,42.0,0.0,0.653702974319458,1.1281181573867798,40832.0,319.0
22,44.0,0.0,0.7232072949409485,0.9448403716087341,40832.0,319.0
23,46.0,0.0,0.7203174233436584,0.9490069150924683,40832.0,319.0
24,48.0,0.0,0.7283013463020325,0.9006171822547913,40832.0,319.0
25,50.0,0.0,0.6844142079353333,0.989859938621521,40832.0,319.0
26,52.0,0.0,0.76273512840271,0.7865937948226929,40832.0,319.0
27,54.0,0.0,0.7578125,0.7889937162399292,40832.0,319.0
28,56.0,0.0,0.7377547025680542,0.8350246548652649,40832.0,319.0
29,58.0,0.0,0.7689802050590515,0.7434308528900146,40832.0,319.0
30,60.0,0.0,0.7739518284797668,0.7305616140365601,40832.0,319.0
31,62.0,0.0,0.7666046023368835,0.748170018196106,40832.0,319.0
32,64.0,0.0,0.7726783156394958,0.7265401482582092,40832.0,319.0
33,66.0,0.0,0.7851195335388184,0.6910582184791565,40832.0,319.0
34,68.0,0.0,0.794327974319458,0.6632288098335266,40832.0,319.0
35,70.0,0.0,0.7843357920646667,0.6891269087791443,40832.0,319.0
36,72.0,0.0,0.7848746180534363,0.6809404492378235,40832.0,319.0
