,Round,NoiseMultiplier,sparse_categorical_accuracy,loss,num_examples,num_batches
0,0.0,0.0,0.09979917854070663,2.557493209838867,40832.0,319.0
1,2.0,0.0,0.09360305964946747,2.3348629474639893,40832.0,319.0
2,4.0,0.0,0.10626469552516937,2.331061840057373,40832.0,319.0
3,6.0,0.0,0.09997060894966125,2.274350881576538,40832.0,319.0
4,8.0,0.0,0.23322394490242004,2.215665578842163,40832.0,319.0
5,10.0,0.0,0.30434462428092957,2.182718276977539,40832.0,319.0
6,12.0,0.0,0.36118730902671814,2.1524808406829834,40832.0,319.0
7,14.0,0.0,0.34130093455314636,2.0777318477630615,40832.0,319.0
8,16.0,0.0,0.31254899501800537,2.0508999824523926,40832.0,319.0
9,18.0,0.0,0.4026743769645691,1.9748833179473877,40832.0,319.0
10,20.0,0.0,0.38692691922187805,1.9115917682647705,40832.0,319.0
11,22.0,0.0,0.4831259846687317,1.8454513549804688,40832.0,319.0
12,24.0,0.0,0.5179026126861572,1.7522023916244507,40832.0,319.0
13,26.0,0.0,0.5502057075500488,1.6610872745513916,40832.0,319.0
14,28.0,0.0,0.6244856715202332,1.5672045946121216,40832.0,319.0
15,30.0,0.0,0.6358003616333008,1.4860782623291016,40832.0,319.0
16,32.0,0.0,0.6511314511299133,1.361887812614441,40832.0,319.0
17,34.0,0.0,0.5891457796096802,1.3951501846313477,40832.0,319.0
18,36.0,0.0,0.7238195538520813,1.1974337100982666,40832.0,319.0
19,38.0,0.0,0.6957533359527588,1.178902268409729,40832.0,319.0
20,40.0,0.0,0.6542662382125854,1.1258518695831299,40832.0,319.0
21,42.0,0.0,0.7221052050590515,1.032857060432434,40832.0,319.0
22,44.0,0.0,0.6981044411659241,1.024162769317627,40832.0,319.0
23,46.0,0.0,0.7156397104263306,0.9491459727287292,40832.0,319.0
24,48.0,0.0,0.6718015074729919,1.0156861543655396,40832.0,319.0
25,50.0,0.0,0.692667543888092,0.9952703714370728,40832.0,319.0
26,52.0,0.0,0.7646453976631165,0.8317843079566956,40832.0,319.0
27,54.0,0.0,0.6396453976631165,1.0282460451126099,40832.0,319.0
28,56.0,0.0,0.7400323152542114,0.84613037109375,40832.0,319.0
29,58.0,0.0,0.7731191515922546,0.7803188562393188,40832.0,319.0
30,60.0,0.0,0.7504898309707642,0.7903298139572144,40832.0,319.0
31,62.0,0.0,0.7530857920646667,0.7887753844261169,40832.0,319.0
32,64.0,0.0,0.778702974319458,0.7201874852180481,40832.0,319.0
33,66.0,0.0,0.7156397104263306,0.9115586280822754,40832.0,319.0
34,68.0,0.0,0.7515429258346558,0.7836987972259521,40832.0,319.0
35,70.0,0.0,0.7365056872367859,0.8199268579483032,40832.0,319.0
36,72.0,0.0,0.7654045820236206,0.7471632361412048,40832.0,319.0
37,74.0,0.0,0.7816418409347534,0.6993537545204163,40832.0,319.0
38,76.0,0.0,0.76824551820755,0.7294628024101257,40832.0,319.0
39,78.0,0.0,0.7498040795326233,0.7959343791007996,40832.0,319.0
40,80.0,0.0,0.7832581996917725,0.6964902281761169,40832.0,319.0
41,82.0,0.0,0.7880339026451111,0.6820367574691772,40832.0,319.0
42,84.0,0.0,0.78617262840271,0.6790374517440796,40832.0,319.0
43,86.0,0.0,0.7959198951721191,0.654994547367096,40832.0,319.0
44,88.0,0.0,0.7844582796096802,0.6802359223365784,40832.0,319.0
45,90.0,0.0,0.7913156151771545,0.6659975647926331,40832.0,319.0
46,92.0,0.0,0.7881808280944824,0.6734961271286011,40832.0,319.0
47,94.0,0.0,0.7165703177452087,0.8441914319992065,40832.0,319.0
48,96.0,0.0,0.8027282357215881,0.6308851838111877,40832.0,319.0
49,98.0,0.0,0.7504163384437561,0.7839369773864746,40832.0,319.0
50,100.0,0.0,0.8124265074729919,0.6004191637039185,40832.0,319.0
0,0.0,0.25,0.09801136702299118,2.4404566287994385,40832.0,319.0
1,2.0,0.25,0.1412372589111328,2.3192861080169678,40832.0,319.0
2,4.0,0.25,0.18590810894966125,2.269073486328125,40832.0,319.0
3,6.0,0.25,0.15049470961093903,2.2525081634521484,40832.0,319.0
4,8.0,0.25,0.14535167813301086,2.200298309326172,40832.0,319.0
