,Round,NoiseMultiplier,sparse_categorical_accuracy,loss,num_examples,num_batches
0,0.0,0.0,0.09943182021379471,3.0107321739196777,40832.0,319.0
1,2.0,0.0,0.08897433429956436,2.389385223388672,40832.0,319.0
2,4.0,0.0,0.09161932021379471,2.3454411029815674,40832.0,319.0
3,6.0,0.0,0.19440634548664093,2.2858455181121826,40832.0,319.0
4,8.0,0.0,0.290507435798645,2.208266258239746,40832.0,319.0
5,10.0,0.0,0.30135679244995117,2.166896343231201,40832.0,319.0
6,12.0,0.0,0.30794474482536316,2.1102395057678223,40832.0,319.0
7,14.0,0.0,0.4178340435028076,2.042668581008911,40832.0,319.0
8,16.0,0.0,0.5041388869285583,1.981339931488037,40832.0,319.0
9,18.0,0.0,0.44538596272468567,1.8993176221847534,40832.0,319.0
10,20.0,0.0,0.5422462821006775,1.812009572982788,40832.0,319.0
11,22.0,0.0,0.6241918206214905,1.7173420190811157,40832.0,319.0
12,24.0,0.0,0.6388861536979675,1.6221799850463867,40832.0,319.0
13,26.0,0.0,0.6481435894966125,1.5223559141159058,40832.0,319.0
14,28.0,0.0,0.6824549436569214,1.417522668838501,40832.0,319.0
15,30.0,0.0,0.6964390873908997,1.3299031257629395,40832.0,319.0
16,32.0,0.0,0.6875489950180054,1.2687058448791504,40832.0,319.0
17,34.0,0.0,0.6819651126861572,1.2176487445831299,40832.0,319.0
18,36.0,0.0,0.6894837617874146,1.1600881814956665,40832.0,319.0
19,38.0,0.0,0.6928879022598267,1.0883104801177979,40832.0,319.0
20,40.0,0.0,0.6839488744735718,1.0662001371383667,40832.0,319.0
21,42.0,0.0,0.7344484925270081,0.9641221165657043,40832.0,319.0
22,44.0,0.0,0.7201459407806396,0.9825574159622192,40832.0,319.0
23,46.0,0.0,0.7575675845146179,0.8552998304367065,40832.0,319.0
24,48.0,0.0,0.7255828976631165,0.9110832810401917,40832.0,319.0
25,50.0,0.0,0.747795820236206,0.8451587557792664,40832.0,319.0
26,52.0,0.0,0.7528653740882874,0.8163952231407166,40832.0,319.0
27,54.0,0.0,0.7607513666152954,0.7742195725440979,40832.0,319.0
28,56.0,0.0,0.7559267282485962,0.7981576919555664,40832.0,319.0
29,58.0,0.0,0.7831357717514038,0.7237850427627563,40832.0,319.0
30,60.0,0.0,0.7729721665382385,0.7263102531433105,40832.0,319.0
31,62.0,0.0,0.7596982717514038,0.765062153339386,40832.0,319.0
32,64.0,0.0,0.7892584204673767,0.6862345933914185,40832.0,319.0
33,66.0,0.0,0.7818377614021301,0.6961191296577454,40832.0,319.0
34,68.0,0.0,0.7875685691833496,0.6803801655769348,40832.0,319.0
35,70.0,0.0,0.7823765873908997,0.6896782517433167,40832.0,319.0
36,72.0,0.0,0.7932503819465637,0.6559546589851379,40832.0,319.0
37,74.0,0.0,0.7915850281715393,0.6653236150741577,40832.0,319.0
38,76.0,0.0,0.7998138666152954,0.6381604075431824,40832.0,319.0
39,78.0,0.0,0.7797560691833496,0.6885480284690857,40832.0,319.0
40,80.0,0.0,0.8044180870056152,0.6279557347297668,40832.0,319.0
41,82.0,0.0,0.8037323951721191,0.6268519163131714,40832.0,319.0
42,84.0,0.0,0.7871277332305908,0.6685731410980225,40832.0,319.0
43,86.0,0.0,0.817936897277832,0.5855246782302856,40832.0,319.0
44,88.0,0.0,0.8089733719825745,0.6116397976875305,40832.0,319.0
45,90.0,0.0,0.7964341640472412,0.6501909494400024,40832.0,319.0
46,92.0,0.0,0.8248922228813171,0.5612934231758118,40832.0,319.0
47,94.0,0.0,0.8206798434257507,0.5698912739753723,40832.0,319.0
48,96.0,0.0,0.8092917203903198,0.6033739447593689,40832.0,319.0
49,98.0,0.0,0.8172022104263306,0.585403561592102,40832.0,319.0
50,100.0,0.0,0.8309659361839294,0.5468514561653137,40832.0,319.0
0,0.0,0.25,0.1000930666923523,2.7127459049224854,40832.0,319.0
1,2.0,0.25,0.17089538276195526,2.352602005004883,40832.0,319.0
2,4.0,0.25,0.18955720961093903,2.303382158279419,40832.0,319.0
