,Round,NoiseMultiplier,sparse_categorical_accuracy,loss,num_examples,num_batches
0,0.0,0.0,0.06788793206214905,2.3615851402282715,40832.0,319.0
1,2.0,0.0,0.1176038384437561,2.293118953704834,40832.0,319.0
2,4.0,0.0,0.12744906544685364,2.2653496265411377,40832.0,319.0
3,6.0,0.0,0.20295356214046478,2.236825466156006,40832.0,319.0
4,8.0,0.0,0.3177409768104553,2.1911282539367676,40832.0,319.0
5,10.0,0.0,0.27101293206214905,2.153630018234253,40832.0,319.0
6,12.0,0.0,0.37595513463020325,2.100116729736328,40832.0,319.0
7,14.0,0.0,0.4577782154083252,2.0478267669677734,40832.0,319.0
8,16.0,0.0,0.4917466640472412,1.9872922897338867,40832.0,319.0
9,18.0,0.0,0.5594876408576965,1.914698839187622,40832.0,319.0
10,20.0,0.0,0.5158944129943848,1.8487592935562134,40832.0,319.0
11,22.0,0.0,0.5688920617103577,1.7570749521255493,40832.0,319.0
12,24.0,0.0,0.6529192924499512,1.6484358310699463,40832.0,319.0
13,26.0,0.0,0.5751371383666992,1.5884286165237427,40832.0,319.0
14,28.0,0.0,0.6522090435028076,1.4625420570373535,40832.0,319.0
15,30.0,0.0,0.6765037178993225,1.3729243278503418,40832.0,319.0
16,32.0,0.0,0.6694504022598267,1.2790992259979248,40832.0,319.0
17,34.0,0.0,0.5689409971237183,1.363991618156433,40832.0,319.0
18,36.0,0.0,0.649711012840271,1.2110583782196045,40832.0,319.0
19,38.0,0.0,0.6653605103492737,1.1096338033676147,40832.0,319.0
20,40.0,0.0,0.6930348873138428,1.0216716527938843,40832.0,319.0
21,42.0,0.0,0.6923246383666992,1.031313419342041,40832.0,319.0
22,44.0,0.0,0.7298932075500488,0.9198288917541504,40832.0,319.0
23,46.0,0.0,0.7211745977401733,0.8977413177490234,40832.0,319.0
24,48.0,0.0,0.6899735331535339,0.9536648392677307,40832.0,319.0
25,50.0,0.0,0.7517878413200378,0.8212140798568726,40832.0,319.0
26,52.0,0.0,0.7408159971237183,0.8402202725410461,40832.0,319.0
27,54.0,0.0,0.7236481308937073,0.8579585552215576,40832.0,319.0
28,56.0,0.0,0.756465494632721,0.7800076603889465,40832.0,319.0
29,58.0,0.0,0.7624902129173279,0.7644339799880981,40832.0,319.0
30,60.0,0.0,0.7546532154083252,0.7694664597511292,40832.0,319.0
31,62.0,0.0,0.7634453177452087,0.7413613200187683,40832.0,319.0
32,64.0,0.0,0.791438102722168,0.6739165186882019,40832.0,319.0
33,66.0,0.0,0.7731680870056152,0.7289575338363647,40832.0,319.0
34,68.0,0.0,0.7740007638931274,0.7172659039497375,40832.0,319.0
35,70.0,0.0,0.8007445335388184,0.642590343952179,40832.0,319.0
36,72.0,0.0,0.7968015074729919,0.6544468998908997,40832.0,319.0
37,74.0,0.0,0.7775029540061951,0.7022450566291809,40832.0,319.0
38,76.0,0.0,0.7884502410888672,0.6714159846305847,40832.0,319.0
39,78.0,0.0,0.8064018487930298,0.6220786571502686,40832.0,319.0
40,80.0,0.0,0.7938381433486938,0.6586990356445312,40832.0,319.0
41,82.0,0.0,0.7907523512840271,0.6588101983070374,40832.0,319.0
42,84.0,0.0,0.8170797228813171,0.5881052017211914,40832.0,319.0
43,86.0,0.0,0.8022629022598267,0.6349315047264099,40832.0,319.0
44,88.0,0.0,0.7990056872367859,0.6433587074279785,40832.0,319.0
45,90.0,0.0,0.8170797228813171,0.5870797038078308,40832.0,319.0
46,92.0,0.0,0.8186471462249756,0.5807512998580933,40832.0,319.0
47,94.0,0.0,0.813847005367279,0.5904634594917297,40832.0,319.0
48,96.0,0.0,0.8147531151771545,0.5961685180664062,40832.0,319.0
49,98.0,0.0,0.829227089881897,0.5542897582054138,40832.0,319.0
50,100.0,0.0,0.8205574154853821,0.572830319404602,40832.0,319.0
0,0.0,0.25,0.10068083554506302,2.9905176162719727,40832.0,319.0
1,2.0,0.25,0.109375,2.332791805267334,40832.0,319.0
2,4.0,0.25,0.09024784713983536,2.3975203037261963,40832.0,319.0
3,6.0,0.25,0.10714635252952576,2.3361079692840576,40832.0,319.0
4,8.0,0.25,0.18607954680919647,2.237652063369751,40832.0,319.0
5,10.0,0.25,0.3099284768104553,2.1920828819274902,40832.0,319.0
6,12.0,0.25,0.18105897307395935,2.1453237533569336,40832.0,319.0
7,14.0,0.25,0.4226831793785095,2.087531328201294,40832.0,319.0
8,16.0,0.25,0.5489321947097778,2.031359910964966,40832.0,319.0
9,18.0,0.25,0.3864615857601166,1.96089506149292,40832.0,319.0
10,20.0,0.25,0.47372159361839294,1.8800550699234009,40832.0,319.0
11,22.0,0.25,0.6172854900360107,1.7985460758209229,40832.0,319.0
12,24.0,0.25,0.600460410118103,1.707137107849121,40832.0,319.0
13,26.0,0.25,0.5130534768104553,1.6527596712112427,40832.0,319.0
14,28.0,0.25,0.6427556872367859,1.5144509077072144,40832.0,319.0
15,30.0,0.25,0.6780221462249756,1.427536964416504,40832.0,319.0
16,32.0,0.25,0.6207631230354309,1.358610987663269,40832.0,319.0
17,34.0,0.25,0.6841202974319458,1.2411442995071411,40832.0,319.0
18,36.0,0.25,0.7293789386749268,1.1784151792526245,40832.0,319.0
19,38.0,0.25,0.7045209407806396,1.1034427881240845,40832.0,319.0
20,40.0,0.25,0.6569357514381409,1.131509780883789,40832.0,319.0
21,42.0,0.25,0.7254114151000977,1.001821756362915,40832.0,319.0
22,44.0,0.25,0.7028555870056152,1.0126196146011353,40832.0,319.0
23,46.0,0.25,0.7145131230354309,0.9619032740592957,40832.0,319.0
24,48.0,0.25,0.6960961818695068,0.9811208248138428,40832.0,319.0
25,50.0,0.25,0.7477223873138428,0.8677159547805786,40832.0,319.0
26,52.0,0.25,0.6808875203132629,1.0106266736984253,40832.0,319.0
27,54.0,0.25,0.6793691515922546,1.0005393028259277,40832.0,319.0
28,56.0,0.25,0.752375602722168,0.804194450378418,40832.0,319.0
29,58.0,0.25,0.7404731512069702,0.8348292708396912,40832.0,319.0
30,60.0,0.25,0.7571757435798645,0.7777144312858582,40832.0,319.0
31,62.0,0.25,0.7495836615562439,0.7967637777328491,40832.0,319.0
32,64.0,0.25,0.7593799233436584,0.7767858505249023,40832.0,319.0
33,66.0,0.25,0.775641679763794,0.7240050435066223,40832.0,319.0
34,68.0,0.25,0.7731925845146179,0.7199691534042358,40832.0,319.0
35,70.0,0.25,0.7670209407806396,0.7280584573745728,40832.0,319.0
36,72.0,0.25,0.7859277129173279,0.6819264888763428,40832.0,319.0
37,74.0,0.25,0.7822540998458862,0.6945526003837585,40832.0,319.0
38,76.0,0.25,0.7886951565742493,0.668915331363678,40832.0,319.0
39,78.0,0.25,0.7791928052902222,0.6969130635261536,40832.0,319.0
40,80.0,0.25,0.7869808077812195,0.6677907705307007,40832.0,319.0
41,82.0,0.25,0.7938626408576965,0.656120777130127,40832.0,319.0
42,84.0,0.25,0.7870298027992249,0.6765866875648499,40832.0,319.0
43,86.0,0.25,0.8016017079353333,0.6351490020751953,40832.0,319.0
44,88.0,0.25,0.775053858757019,0.7155082821846008,40832.0,319.0
45,90.0,0.25,0.799079179763794,0.6386674642562866,40832.0,319.0
46,92.0,0.25,0.7920013666152954,0.6638497114181519,40832.0,319.0
47,94.0,0.25,0.7907768487930298,0.6564362645149231,40832.0,319.0
48,96.0,0.25,0.8143857717514038,0.5968633890151978,40832.0,319.0
49,98.0,0.25,0.7845317125320435,0.6814687848091125,40832.0,319.0
50,100.0,0.25,0.8109081387519836,0.604775071144104,40832.0,319.0
0,0.0,0.5,0.09580720961093903,2.5511367321014404,40832.0,319.0
1,2.0,0.5,0.1258571743965149,2.3135690689086914,40832.0,319.0
