,Round,NoiseMultiplier,sparse_categorical_accuracy,loss,num_examples,num_batches
0,0.0,0.0,0.15208660066127777,2.4197757244110107,40832.0,319.0
1,2.0,0.0,0.10753820836544037,2.3312456607818604,40832.0,319.0
2,4.0,0.0,0.30539771914482117,2.2222506999969482,40832.0,319.0
3,6.0,0.0,0.19369612634181976,2.212348461151123,40832.0,319.0
4,8.0,0.0,0.29124215245246887,2.1525650024414062,40832.0,319.0
5,10.0,0.0,0.29023805260658264,2.0833051204681396,40832.0,319.0
6,12.0,0.0,0.3437255024909973,2.0225231647491455,40832.0,319.0
7,14.0,0.0,0.494734525680542,1.9355970621109009,40832.0,319.0
8,16.0,0.0,0.5554222464561462,1.8507602214813232,40832.0,319.0
9,18.0,0.0,0.6100362539291382,1.743818759918213,40832.0,319.0
10,20.0,0.0,0.5523853898048401,1.6615206003189087,40832.0,319.0
11,22.0,0.0,0.665507435798645,1.5446494817733765,40832.0,319.0
12,24.0,0.0,0.6654340028762817,1.4659807682037354,40832.0,319.0
13,26.0,0.0,0.6977860331535339,1.339989185333252,40832.0,319.0
14,28.0,0.0,0.6286246180534363,1.3047927618026733,40832.0,319.0
15,30.0,0.0,0.693108320236206,1.2171653509140015,40832.0,319.0
16,32.0,0.0,0.7283013463020325,1.1016961336135864,40832.0,319.0
17,34.0,0.0,0.6855897307395935,1.0944318771362305,40832.0,319.0
18,36.0,0.0,0.7094190716743469,1.0356773138046265,40832.0,319.0
19,38.0,0.0,0.7510775923728943,0.9432891607284546,40832.0,319.0
20,40.0,0.0,0.695655345916748,0.9926735758781433,40832.0,319.0
21,42.0,0.0,0.7246767282485962,0.9127703309059143,40832.0,319.0
22,44.0,0.0,0.7481632232666016,0.8610351085662842,40832.0,319.0
23,46.0,0.0,0.7454447746276855,0.8361371755599976,40832.0,319.0
24,48.0,0.0,0.7327096462249756,0.836234450340271,40832.0,319.0
25,50.0,0.0,0.7487509846687317,0.8189338445663452,40832.0,319.0
26,52.0,0.0,0.7551185488700867,0.7890957593917847,40832.0,319.0
27,54.0,0.0,0.7720170617103577,0.7368974685668945,40832.0,319.0
28,56.0,0.0,0.7640575766563416,0.7539771199226379,40832.0,319.0
29,58.0,0.0,0.7702047228813171,0.7214324474334717,40832.0,319.0
30,60.0,0.0,0.7904340028762817,0.6867178082466125,40832.0,319.0
31,62.0,0.0,0.7880584001541138,0.6815242171287537,40832.0,319.0
32,64.0,0.0,0.777355968952179,0.7076395153999329,40832.0,319.0
33,66.0,0.0,0.7975607514381409,0.6543240547180176,40832.0,319.0
34,68.0,0.0,0.7847276926040649,0.6811086535453796,40832.0,319.0
35,70.0,0.0,0.7676576972007751,0.7320782542228699,40832.0,319.0
36,72.0,0.0,0.7897482514381409,0.6669674515724182,40832.0,319.0
37,74.0,0.0,0.7951851487159729,0.6479898691177368,40832.0,319.0
38,76.0,0.0,0.7882053256034851,0.6666591763496399,40832.0,319.0
39,78.0,0.0,0.7845562100410461,0.6828498840332031,40832.0,319.0
40,80.0,0.0,0.8074304461479187,0.6081499457359314,40832.0,319.0
41,82.0,0.0,0.7981730103492737,0.6298460960388184,40832.0,319.0
42,84.0,0.0,0.7835766077041626,0.6950387358665466,40832.0,319.0
43,86.0,0.0,0.8179858922958374,0.5824498534202576,40832.0,319.0
44,88.0,0.0,0.7986383438110352,0.6318644881248474,40832.0,319.0
45,90.0,0.0,0.8139939308166504,0.5918396711349487,40832.0,319.0
46,92.0,0.0,0.8056915998458862,0.6209391951560974,40832.0,319.0
47,94.0,0.0,0.8239371180534363,0.5637374520301819,40832.0,319.0
48,96.0,0.0,0.8236432075500488,0.558986485004425,40832.0,319.0
49,98.0,0.0,0.8082631230354309,0.6120264530181885,40832.0,319.0
50,100.0,0.0,0.8218064308166504,0.5682308673858643,40832.0,319.0
0,0.0,0.25,0.09877057373523712,2.7161145210266113,40832.0,319.0
1,2.0,0.25,0.1581357717514038,2.326558828353882,40832.0,319.0
2,4.0,0.25,0.23146061599254608,2.2833025455474854,40832.0,319.0
3,6.0,0.25,0.09877057373523712,2.271864891052246,40832.0,319.0
4,8.0,0.25,0.18123041093349457,2.1916964054107666,40832.0,319.0
5,10.0,0.25,0.3261902332305908,2.139514207839966,40832.0,319.0
6,12.0,0.25,0.411466509103775,2.0843889713287354,40832.0,319.0
7,14.0,0.25,0.4279976487159729,2.0183417797088623,40832.0,319.0
8,16.0,0.25,0.49211403727531433,1.9391305446624756,40832.0,319.0
9,18.0,0.25,0.4867505729198456,1.8676979541778564,40832.0,319.0
10,20.0,0.25,0.5980113744735718,1.770996332168579,40832.0,319.0
11,22.0,0.25,0.6153262257575989,1.689961314201355,40832.0,319.0
12,24.0,0.25,0.6442986130714417,1.584700584411621,40832.0,319.0
13,26.0,0.25,0.6384453177452087,1.4857856035232544,40832.0,319.0
14,28.0,0.25,0.6672707796096802,1.3887380361557007,40832.0,319.0
15,30.0,0.25,0.6955329179763794,1.3099013566970825,40832.0,319.0
16,32.0,0.25,0.6623726487159729,1.2580947875976562,40832.0,319.0
17,34.0,0.25,0.6647237539291382,1.1962119340896606,40832.0,319.0
18,36.0,0.25,0.6781445741653442,1.135514497756958,40832.0,319.0
19,38.0,0.25,0.738195538520813,1.007804036140442,40832.0,319.0
20,40.0,0.25,0.6801528334617615,1.0421444177627563,40832.0,319.0
21,42.0,0.25,0.7312157154083252,0.9617263674736023,40832.0,319.0
22,44.0,0.25,0.7152723073959351,0.9333540797233582,40832.0,319.0
23,46.0,0.25,0.7036882638931274,0.9455606341362,40832.0,319.0
24,48.0,0.25,0.7198030948638916,0.8917367458343506,40832.0,319.0
25,50.0,0.25,0.7428977489471436,0.8645989298820496,40832.0,319.0
26,52.0,0.25,0.7640820741653442,0.788677453994751,40832.0,319.0
27,54.0,0.25,0.7283747792243958,0.8462890982627869,40832.0,319.0
28,56.0,0.25,0.7694945335388184,0.7572039365768433,40832.0,319.0
29,58.0,0.25,0.7706210613250732,0.7595894932746887,40832.0,319.0
30,60.0,0.25,0.7501469254493713,0.7911251783370972,40832.0,319.0
31,62.0,0.25,0.7563920617103577,0.7590885758399963,40832.0,319.0
32,64.0,0.25,0.7784335613250732,0.722393810749054,40832.0,319.0
33,66.0,0.25,0.7635188102722168,0.7548090815544128,40832.0,319.0
34,68.0,0.25,0.7822540998458862,0.68996661901474,40832.0,319.0
35,70.0,0.25,0.7855848073959351,0.6798215508460999,40832.0,319.0
36,72.0,0.25,0.7672903537750244,0.7394124865531921,40832.0,319.0
37,74.0,0.25,0.7881808280944824,0.6693946123123169,40832.0,319.0
38,76.0,0.25,0.8017731308937073,0.634296178817749,40832.0,319.0
39,78.0,0.25,0.7925891280174255,0.6588769555091858,40832.0,319.0
40,80.0,0.25,0.7996179461479187,0.638294517993927,40832.0,319.0
41,82.0,0.25,0.8117408156394958,0.6016250848770142,40832.0,319.0
42,84.0,0.25,0.778874397277832,0.6884416937828064,40832.0,319.0
43,86.0,0.25,0.8061569333076477,0.6207552552223206,40832.0,319.0
44,88.0,0.25,0.8112509846687317,0.6014646291732788,40832.0,319.0
45,90.0,0.25,0.790409505367279,0.6630897521972656,40832.0,319.0
46,92.0,0.25,0.8109570741653442,0.6060068011283875,40832.0,319.0
47,94.0,0.25,0.8058630228042603,0.6140080690383911,40832.0,319.0
48,96.0,0.25,0.8146796822547913,0.5887573957443237,40832.0,319.0
49,98.0,0.25,0.8086549639701843,0.610975980758667,40832.0,319.0
50,100.0,0.25,0.8139939308166504,0.5917699337005615,40832.0,319.0
0,0.0,0.5,0.10501567274332047,2.6067938804626465,40832.0,319.0
1,2.0,0.5,0.11584051698446274,2.363461971282959,40832.0,319.0
2,4.0,0.5,0.20300254225730896,2.28579044342041,40832.0,319.0
3,6.0,0.5,0.1309267282485962,2.257629871368408,40832.0,319.0
4,8.0,0.5,0.10489322245121002,2.232034921646118,40832.0,319.0
5,10.0,0.5,0.2833561897277832,2.1694247722625732,40832.0,319.0
6,12.0,0.5,0.44433286786079407,2.1333611011505127,40832.0,319.0
7,14.0,0.5,0.3643955588340759,2.0800108909606934,40832.0,319.0
8,16.0,0.5,0.4256465435028076,2.014111280441284,40832.0,319.0
9,18.0,0.5,0.5017633438110352,1.953473448753357,40832.0,319.0
10,20.0,0.5,0.5552997589111328,1.8743311166763306,40832.0,319.0
11,22.0,0.5,0.4596884846687317,1.8193227052688599,40832.0,319.0
12,24.0,0.5,0.579569935798645,1.714184045791626,40832.0,319.0
13,26.0,0.5,0.5825577974319458,1.644237995147705,40832.0,319.0
14,28.0,0.5,0.5877987742424011,1.562926173210144,40832.0,319.0
15,30.0,0.5,0.6572785973548889,1.4404771327972412,40832.0,319.0
16,32.0,0.5,0.6163058280944824,1.3867957592010498,40832.0,319.0
17,34.0,0.5,0.6976146101951599,1.279164433479309,40832.0,319.0
18,36.0,0.5,0.6782670617103577,1.2195276021957397,40832.0,319.0
19,38.0,0.5,0.6753036975860596,1.154676079750061,40832.0,319.0
20,40.0,0.5,0.6999412178993225,1.0943074226379395,40832.0,319.0
21,42.0,0.5,0.6794180870056152,1.1004563570022583,40832.0,319.0
22,44.0,0.5,0.6583806872367859,1.0974323749542236,40832.0,319.0
23,46.0,0.5,0.7202194333076477,0.9601424336433411,40832.0,319.0
24,48.0,0.5,0.7461549639701843,0.8990541696548462,40832.0,319.0
25,50.0,0.5,0.7231827974319458,0.9219210147857666,40832.0,319.0
26,52.0,0.5,0.7549715638160706,0.8258931040763855,40832.0,319.0
27,54.0,0.5,0.7575920820236206,0.8056811690330505,40832.0,319.0
28,56.0,0.5,0.7137539386749268,0.9245374798774719,40832.0,319.0
29,58.0,0.5,0.7558043003082275,0.7893613576889038,40832.0,319.0
30,60.0,0.5,0.771061897277832,0.748863935470581,40832.0,319.0
31,62.0,0.5,0.7420650720596313,0.8322410583496094,40832.0,319.0
32,64.0,0.5,0.7597472667694092,0.7738931179046631,40832.0,319.0
33,66.0,0.5,0.7572492361068726,0.7683982849121094,40832.0,319.0
34,68.0,0.5,0.758743166923523,0.7815131545066833,40832.0,319.0
35,70.0,0.5,0.7715517282485962,0.7404430508613586,40832.0,319.0
36,72.0,0.5,0.7704251408576965,0.7369564175605774,40832.0,319.0
37,74.0,0.5,0.7893319129943848,0.6836860775947571,40832.0,319.0
38,76.0,0.5,0.7492897510528564,0.8060638308525085,40832.0,319.0
39,78.0,0.5,0.7933973073959351,0.6554017663002014,40832.0,319.0
40,80.0,0.5,0.7789968848228455,0.6899333000183105,40832.0,319.0
41,82.0,0.5,0.775984525680542,0.7178767323493958,40832.0,319.0
42,84.0,0.5,0.7894788384437561,0.6648544073104858,40832.0,319.0
43,86.0,0.5,0.80757737159729,0.6192392110824585,40832.0,319.0
44,88.0,0.5,0.7889400720596313,0.6750106811523438,40832.0,319.0
45,90.0,0.5,0.7972668409347534,0.6464226245880127,40832.0,319.0
46,92.0,0.5,0.8136265873908997,0.5984205007553101,40832.0,319.0
47,94.0,0.5,0.8116673231124878,0.6004099249839783,40832.0,319.0
48,96.0,0.5,0.7819602489471436,0.7005807757377625,40832.0,319.0
49,98.0,0.5,0.8159776926040649,0.5907293558120728,40832.0,319.0
50,100.0,0.5,0.8160756230354309,0.5954515933990479,40832.0,319.0
0,0.0,0.75,0.10072982311248779,2.7424991130828857,40832.0,319.0
1,2.0,0.75,0.1252204179763794,2.353881359100342,40832.0,319.0
2,4.0,0.75,0.1140282154083252,2.309957265853882,40832.0,319.0
3,6.0,0.75,0.16545847058296204,2.3010337352752686,40832.0,319.0
4,8.0,0.75,0.24877546727657318,2.1888890266418457,40832.0,319.0
5,10.0,0.75,0.23851391673088074,2.1795976161956787,40832.0,319.0
6,12.0,0.75,0.386633038520813,2.128866672515869,40832.0,319.0
7,14.0,0.75,0.42091986536979675,2.050917625427246,40832.0,319.0
8,16.0,0.75,0.3230799436569214,1.989446997642517,40832.0,319.0
9,18.0,0.75,0.4478105306625366,1.9176784753799438,40832.0,319.0
10,20.0,0.75,0.5324010848999023,1.811901330947876,40832.0,319.0
11,22.0,0.75,0.46931329369544983,1.7338696718215942,40832.0,319.0
12,24.0,0.75,0.6028850078582764,1.6177327632904053,40832.0,319.0
13,26.0,0.75,0.6574255228042603,1.5048402547836304,40832.0,319.0
14,28.0,0.75,0.6072198152542114,1.4386379718780518,40832.0,319.0
15,30.0,0.75,0.6583071947097778,1.3431828022003174,40832.0,319.0
16,32.0,0.75,0.6858101487159729,1.2332504987716675,40832.0,319.0
17,34.0,0.75,0.6883571743965149,1.164129614830017,40832.0,319.0
18,36.0,0.75,0.6791731715202332,1.1516616344451904,40832.0,319.0
19,38.0,0.75,0.7100803256034851,1.0583550930023193,40832.0,319.0
20,40.0,0.75,0.7139498591423035,1.0234057903289795,40832.0,319.0
21,42.0,0.75,0.7294768691062927,0.9756068587303162,40832.0,319.0
22,44.0,0.75,0.7156397104263306,0.9522297382354736,40832.0,319.0
23,46.0,0.75,0.7314116358757019,0.8935903906822205,40832.0,319.0
24,48.0,0.75,0.7595758438110352,0.8471314907073975,40832.0,319.0
25,50.0,0.75,0.7271257638931274,0.889694333076477,40832.0,319.0
26,52.0,0.75,0.7103742361068726,0.9025733470916748,40832.0,319.0
27,54.0,0.75,0.7715762257575989,0.7616003751754761,40832.0,319.0
28,56.0,0.75,0.7424079179763794,0.8373628258705139,40832.0,319.0
29,58.0,0.75,0.7573961615562439,0.7869061827659607,40832.0,319.0
30,60.0,0.75,0.7678046822547913,0.7446748614311218,40832.0,319.0
31,62.0,0.75,0.7738783359527588,0.7328187227249146,40832.0,319.0
