,Round,NoiseMultiplier,sparse_categorical_accuracy,loss,num_examples,num_batches
0,0.0,0.0,0.09979917854070663,2.7863872051239014,40832.0,319.0
1,2.0,0.0,0.10932601988315582,2.3756790161132812,40832.0,319.0
2,4.0,0.0,0.10479526221752167,2.273169755935669,40832.0,319.0
3,6.0,0.0,0.14745788276195526,2.331238269805908,40832.0,319.0
4,8.0,0.0,0.15544180572032928,2.2244393825531006,40832.0,319.0
5,10.0,0.0,0.3161490857601166,2.1879849433898926,40832.0,319.0
6,12.0,0.0,0.2312157154083252,2.1542751789093018,40832.0,319.0
7,14.0,0.0,0.45594140887260437,2.0907068252563477,40832.0,319.0
8,16.0,0.0,0.4421287178993225,2.0354299545288086,40832.0,319.0
9,18.0,0.0,0.30098941922187805,1.9802697896957397,40832.0,319.0
10,20.0,0.0,0.46649685502052307,1.8758177757263184,40832.0,319.0
11,22.0,0.0,0.5172658562660217,1.8415874242782593,40832.0,319.0
12,24.0,0.0,0.6265429258346558,1.7228162288665771,40832.0,319.0
13,26.0,0.0,0.4152625501155853,1.6906349658966064,40832.0,319.0
14,28.0,0.0,0.5667858719825745,1.562711477279663,40832.0,319.0
15,30.0,0.0,0.49799177050590515,1.62335205078125,40832.0,319.0
16,32.0,0.0,0.6118730306625366,1.4278101921081543,40832.0,319.0
17,34.0,0.0,0.6582337617874146,1.3287400007247925,40832.0,319.0
18,36.0,0.0,0.4860403537750244,1.4920933246612549,40832.0,319.0
19,38.0,0.0,0.5861824154853821,1.360726237297058,40832.0,319.0
20,40.0,0.0,0.5983297228813171,1.265631079673767,40832.0,319.0
21,42.0,0.0,0.650641679763794,1.2083874940872192,40832.0,319.0
22,44.0,0.0,0.6004114151000977,1.2428923845291138,40832.0,319.0
23,46.0,0.0,0.3394641578197479,1.7306610345840454,40832.0,319.0
24,48.0,0.0,0.6199304461479187,1.2199968099594116,40832.0,319.0
25,50.0,0.0,0.6577684283256531,1.1493169069290161,40832.0,319.0
26,52.0,0.0,0.36789771914482117,1.6523503065109253,40832.0,319.0
