,Round,NoiseMultiplier,sparse_categorical_accuracy,loss,num_examples,num_batches
0,0.0,0.0,0.08963558077812195,2.577373743057251,40832.0,319.0
1,2.0,0.0,0.11353839933872223,2.336308002471924,40832.0,319.0
2,4.0,0.0,0.14033111929893494,2.2840895652770996,40832.0,319.0
3,6.0,0.0,0.19034090638160706,2.277714252471924,40832.0,319.0
4,8.0,0.0,0.18081407248973846,2.217451333999634,40832.0,319.0
5,10.0,0.0,0.3538891077041626,2.1733107566833496,40832.0,319.0
6,12.0,0.0,0.22330525517463684,2.1563491821289062,40832.0,319.0
7,14.0,0.0,0.4030172526836395,2.0618319511413574,40832.0,319.0
8,16.0,0.0,0.2656005024909973,2.0339853763580322,40832.0,319.0
9,18.0,0.0,0.41582581400871277,1.9341155290603638,40832.0,319.0
10,20.0,0.0,0.4951753616333008,1.8670094013214111,40832.0,319.0
11,22.0,0.0,0.5161148309707642,1.7709920406341553,40832.0,319.0
12,24.0,0.0,0.5631367564201355,1.6670485734939575,40832.0,319.0
13,26.0,0.0,0.5642878413200378,1.626387596130371,40832.0,319.0
14,28.0,0.0,0.514008641242981,1.5731701850891113,40832.0,319.0
15,30.0,0.0,0.5319847464561462,1.5409111976623535,40832.0,319.0
16,32.0,0.0,0.4112950563430786,1.7146332263946533,40832.0,319.0
17,34.0,0.0,0.610722005367279,1.3454490900039673,40832.0,319.0
18,36.0,0.0,0.5516017079353333,1.4385557174682617,40832.0,319.0
19,38.0,0.0,0.6309022307395935,1.222381830215454,40832.0,319.0
20,40.0,0.0,0.535070538520813,1.3468968868255615,40832.0,319.0
21,42.0,0.0,0.6377840638160706,1.1840629577636719,40832.0,319.0
22,44.0,0.0,0.5619122385978699,1.2558090686798096,40832.0,319.0
23,46.0,0.0,0.5224823951721191,1.2673066854476929,40832.0,319.0
24,48.0,0.0,0.6102811694145203,1.2057950496673584,40832.0,319.0
25,50.0,0.0,0.5974970459938049,1.1658356189727783,40832.0,319.0
26,52.0,0.0,0.5722717642784119,1.2025563716888428,40832.0,319.0
27,54.0,0.0,0.5379849076271057,1.3811795711517334,40832.0,319.0
28,56.0,0.0,0.6780221462249756,0.973147988319397,40832.0,319.0
29,58.0,0.0,0.611922025680542,1.1437233686447144,40832.0,319.0
30,60.0,0.0,0.6284531950950623,1.170393466949463,40832.0,319.0
31,62.0,0.0,0.5333806872367859,1.346330165863037,40832.0,319.0
32,64.0,0.0,0.4120052754878998,1.7709647417068481,40832.0,319.0
33,66.0,0.0,0.591374397277832,1.3150157928466797,40832.0,319.0
34,68.0,0.0,0.7719190716743469,0.7592335343360901,40832.0,319.0
35,70.0,0.0,0.7620248794555664,0.7659974694252014,40832.0,319.0
36,72.0,0.0,0.6559560894966125,1.0919655561447144,40832.0,319.0
37,74.0,0.0,0.733101487159729,0.8303998708724976,40832.0,319.0
38,76.0,0.0,0.6628624796867371,1.0383515357971191,40832.0,319.0
39,78.0,0.0,0.7388812899589539,0.7955596446990967,40832.0,319.0
40,80.0,0.0,0.6494905948638916,1.112154245376587,40832.0,319.0
41,82.0,0.0,0.6866183280944824,0.9699683785438538,40832.0,319.0
42,84.0,0.0,0.6038891077041626,1.1106438636779785,40832.0,319.0
43,86.0,0.0,0.7527429461479187,0.7655837535858154,40832.0,319.0
44,88.0,0.0,0.6692789793014526,1.0349050760269165,40832.0,319.0
45,90.0,0.0,0.6413841843605042,1.001639485359192,40832.0,319.0
46,92.0,0.0,0.7783356308937073,0.6956629157066345,40832.0,319.0
47,94.0,0.0,0.7735109925270081,0.7057216167449951,40832.0,319.0
48,96.0,0.0,0.7172560691833496,0.8789318203926086,40832.0,319.0
49,98.0,0.0,0.6669034361839294,1.1322171688079834,40832.0,319.0
50,100.0,0.0,0.7541388869285583,0.758965015411377,40832.0,319.0
0,0.0,0.25,0.09580720961093903,2.696834087371826,40832.0,319.0
1,2.0,0.25,0.10024000704288483,2.4362106323242188,40832.0,319.0
2,4.0,0.25,0.15747453272342682,2.303718090057373,40832.0,319.0
3,6.0,0.25,0.11745689809322357,2.293890953063965,40832.0,319.0
4,8.0,0.25,0.21463558077812195,2.220648765563965,40832.0,319.0
5,10.0,0.25,0.2683679461479187,2.1449573040008545,40832.0,319.0
6,12.0,0.25,0.27351096272468567,2.1253502368927,40832.0,319.0
7,14.0,0.25,0.34303978085517883,2.0234062671661377,40832.0,319.0
8,16.0,0.25,0.35151350498199463,2.05305814743042,40832.0,319.0
9,18.0,0.25,0.22036637365818024,2.0221657752990723,40832.0,319.0
10,20.0,0.25,0.29949548840522766,2.025308847427368,40832.0,319.0
11,22.0,0.25,0.3245248794555664,1.8562595844268799,40832.0,319.0
12,24.0,0.25,0.5048001408576965,1.5723806619644165,40832.0,319.0
13,26.0,0.25,0.30686715245246887,1.8104546070098877,40832.0,319.0
14,28.0,0.25,0.40958070755004883,1.6216576099395752,40832.0,319.0
15,30.0,0.25,0.3938087821006775,1.7431952953338623,40832.0,319.0
16,32.0,0.25,0.4834933280944824,1.5203086137771606,40832.0,319.0
17,34.0,0.25,0.45726391673088074,1.6482888460159302,40832.0,319.0
18,36.0,0.25,0.37744906544685364,2.167585849761963,40832.0,319.0
19,38.0,0.25,0.45748433470726013,1.7129117250442505,40832.0,319.0
20,40.0,0.25,0.3978007435798645,1.8496826887130737,40832.0,319.0
21,42.0,0.25,0.4077684283256531,1.7753238677978516,40832.0,319.0
22,44.0,0.25,0.3657670319080353,2.3099606037139893,40832.0,319.0
23,46.0,0.25,0.4732072949409485,1.571863055229187,40832.0,319.0
24,48.0,0.25,0.3079202473163605,2.4878880977630615,40832.0,319.0
25,50.0,0.25,0.21044768393039703,4.483010292053223,40832.0,319.0
26,52.0,0.25,0.2100803256034851,2.7400412559509277,40832.0,319.0
